"Date","remark","value"
1999-09-27,NA,0.086
1999-09-28,NA,0.111
1999-09-29,NA,0.096
1999-09-30,NA,0.072
1999-10-01,NA,0.062
1999-10-02,NA,0.082
1999-10-03,NA,0.069
1999-10-04,NA,0.068
1999-10-05,NA,0.067
1999-10-06,NA,0.066
1999-10-07,NA,0.065
1999-10-08,NA,0.064
1999-10-09,NA,0.063
1999-10-10,NA,0.063
1999-10-11,NA,0.062
1999-10-12,NA,0.061
1999-10-13,NA,0.06
1999-10-14,NA,0.059
1999-10-15,NA,0.058
1999-10-16,NA,0.057
1999-10-17,NA,0.057
1999-10-18,NA,0.056
1999-10-19,NA,0.055
1999-10-20,NA,0.054
1999-10-21,NA,0.053
1999-10-22,NA,0.053
1999-10-23,NA,0.052
1999-10-24,NA,0.051
1999-10-25,NA,0.051
1999-10-26,NA,0.05
1999-10-27,NA,0.049
1999-10-28,NA,0.048
1999-10-29,NA,0.048
1999-10-30,NA,0.047
1999-10-31,NA,0.046
1999-11-01,NA,0.046
1999-11-02,NA,0.045
1999-11-03,NA,0.044
1999-11-04,NA,0.044
1999-11-05,NA,0.043
1999-11-06,NA,0.043
1999-11-07,NA,0.042
1999-11-08,NA,0.041
1999-11-09,NA,0.041
1999-11-10,NA,0.042
1999-11-11,NA,0.083
1999-11-12,NA,0.068
1999-11-13,NA,0.06
1999-11-14,NA,0.052
1999-11-15,NA,0.046
1999-11-16,NA,0.041
1999-11-17,NA,0.04
1999-11-18,NA,0.04
1999-11-19,NA,0.04
1999-11-20,NA,0.04
1999-11-21,NA,0.04
1999-11-22,NA,0.04
1999-11-23,NA,0.289
1999-11-24,NA,0.201
1999-11-25,NA,0.186
1999-11-26,NA,0.172
1999-11-27,NA,0.159
1999-11-28,NA,0.148
1999-11-29,NA,0.137
1999-11-30,NA,0.127
1999-12-01,NA,0.117
1999-12-02,NA,0.109
1999-12-03,NA,0.101
1999-12-04,NA,0.098
1999-12-05,NA,0.096
1999-12-06,NA,0.084
1999-12-07,NA,0.072
1999-12-08,NA,0.063
1999-12-09,NA,0.061
1999-12-10,NA,0.06
1999-12-11,NA,0.06
1999-12-12,NA,0.06
1999-12-13,NA,0.059
1999-12-14,NA,0.059
1999-12-15,NA,0.058
1999-12-16,NA,0.058
1999-12-17,NA,0.058
1999-12-18,NA,0.057
1999-12-19,NA,0.057
1999-12-20,NA,0.057
1999-12-21,NA,0.056
1999-12-22,NA,0.056
1999-12-23,NA,0.056
1999-12-24,NA,0.055
1999-12-25,NA,0.055
1999-12-26,NA,0.055
1999-12-27,NA,0.054
1999-12-28,NA,0.054
1999-12-29,NA,0.054
1999-12-30,NA,0.053
1999-12-31,NA,0.053
2000-01-01,NA,0.053
2000-01-02,NA,0.052
2000-01-03,NA,0.052
2000-01-04,NA,0.052
2000-01-05,NA,0.051
2000-01-06,NA,0.051
2000-01-07,NA,0.051
2000-01-08,NA,0.051
2000-01-09,NA,0.05
2000-01-10,NA,0.087
2000-01-11,NA,0.16
2000-01-12,NA,0.069
2000-01-13,NA,0.067
2000-01-14,NA,0.066
2000-01-15,NA,0.064
2000-01-16,NA,0.062
2000-01-17,NA,0.061
2000-01-18,NA,0.059
2000-01-19,NA,0.058
2000-01-20,NA,0.056
2000-01-21,NA,0.055
2000-01-22,NA,0.054
2000-01-23,NA,0.052
2000-01-24,NA,0.051
2000-01-25,NA,0.05
2000-01-26,NA,0.049
2000-01-27,NA,0.047
2000-01-28,NA,0.046
2000-01-29,NA,0.046
2000-01-30,NA,0.046
2000-01-31,NA,0.046
2000-02-01,NA,0.046
2000-02-02,NA,0.046
2000-02-03,NA,0.046
2000-02-04,NA,0.046
2000-02-05,NA,0.046
2000-02-06,NA,0.046
2000-02-07,NA,0.046
2000-02-08,NA,0.046
2000-02-09,NA,0.046
2000-02-10,NA,0.046
2000-02-11,NA,0.046
2000-02-12,NA,0.046
2000-02-13,NA,0.046
2000-02-14,NA,0.046
2000-02-15,NA,0.046
2000-02-16,NA,0.046
2000-02-17,NA,0.046
2000-02-18,NA,0.046
2000-02-19,NA,0.046
2000-02-20,NA,0.046
2000-02-21,NA,0.046
2000-02-22,NA,0.248
2000-02-23,NA,1.67
2000-02-24,NA,1.21
2000-02-25,NA,0.595
2000-02-26,NA,0.604
2000-02-27,NA,0.39
2000-02-28,NA,0.267
2000-02-29,NA,0.234
2000-03-01,NA,0.206
2000-03-02,NA,0.181
2000-03-03,NA,0.158
2000-03-04,NA,0.139
2000-03-05,NA,0.122
2000-03-06,NA,0.107
2000-03-07,NA,0.094
2000-03-08,NA,0.084
2000-03-09,NA,0.083
2000-03-10,NA,0.082
2000-03-11,NA,0.082
2000-03-12,NA,0.081
2000-03-13,NA,0.081
2000-03-14,NA,0.08
2000-03-15,NA,0.08
2000-03-16,NA,0.08
2000-03-17,NA,0.079
2000-03-18,NA,0.079
2000-03-19,NA,0.078
2000-03-20,NA,0.078
2000-03-21,NA,0.077
2000-03-22,NA,0.075
2000-03-23,NA,0.074
2000-03-24,NA,0.073
2000-03-25,NA,0.071
2000-03-26,NA,0.07
2000-03-27,NA,0.069
2000-03-28,NA,0.067
2000-03-29,NA,0.066
2000-03-30,NA,0.067
2000-03-31,NA,0.068
2000-04-01,NA,0.07
2000-04-02,NA,0.071
2000-04-03,NA,0.073
2000-04-04,NA,0.074
2000-04-05,NA,0.076
2000-04-06,NA,0.077
2000-04-07,NA,0.079
2000-04-08,NA,0.08
2000-04-09,NA,0.082
2000-04-10,NA,0.084
2000-04-11,NA,0.085
2000-04-12,NA,0.087
2000-04-13,NA,0.089
2000-04-14,NA,0.091
2000-04-15,NA,0.093
2000-04-16,NA,0.094
2000-04-17,NA,0.096
2000-04-18,NA,0.098
2000-04-19,NA,0.128
2000-04-20,NA,0.294
2000-04-21,NA,0.215
2000-04-22,NA,0.12
2000-04-23,NA,0.289
2000-04-24,NA,0.194
2000-04-25,NA,0.147
2000-04-26,NA,0.143
2000-04-27,NA,0.14
2000-04-28,NA,0.137
2000-04-29,NA,0.134
2000-04-30,NA,0.131
2000-05-01,NA,0.128
2000-05-02,NA,0.125
2000-05-03,NA,0.122
2000-05-04,NA,0.119
2000-05-05,NA,0.116
2000-05-06,NA,0.114
2000-05-07,NA,0.111
2000-05-08,NA,0.108
2000-05-09,NA,0.106
2000-05-10,NA,0.103
2000-05-11,NA,0.103
2000-05-12,NA,0.674
2000-05-13,NA,0.27
2000-05-14,NA,0.156
2000-05-15,NA,0.137
2000-05-16,NA,0.119
2000-05-17,NA,0.147
2000-05-18,NA,1.35
2000-05-19,NA,0.578
2000-05-20,NA,0.369
2000-05-21,NA,0.28
2000-05-22,NA,0.227
2000-05-23,NA,0.23
2000-05-24,NA,0.236
2000-05-25,NA,0.242
2000-05-26,NA,0.249
2000-05-27,NA,0.255
2000-05-28,NA,0.262
2000-05-29,NA,0.269
2000-05-30,NA,0.28
2000-05-31,NA,0.694
2000-06-01,NA,1.37
2000-06-02,NA,1.04
2000-06-03,NA,0.823
2000-06-04,NA,0.531
2000-06-05,NA,0.485
2000-06-06,NA,0.38
2000-06-07,NA,0.318
2000-06-08,NA,0.291
2000-06-09,NA,0.256
2000-06-10,NA,0.222
2000-06-11,NA,0.193
2000-06-12,NA,0.168
2000-06-13,NA,0.318
2000-06-14,NA,0.622
2000-06-15,NA,0.379
2000-06-16,NA,0.274
2000-06-17,NA,0.18
2000-06-18,NA,0.163
2000-06-19,NA,0.155
2000-06-20,NA,0.311
2000-06-21,NA,0.277
2000-06-22,NA,0.247
2000-06-23,NA,0.225
2000-06-24,NA,0.239
2000-06-25,NA,0.343
2000-06-26,NA,0.296
2000-06-27,NA,0.288
2000-06-28,NA,0.281
2000-06-29,NA,0.273
2000-06-30,NA,0.266
2000-07-01,NA,0.259
2000-07-02,NA,0.358
2000-07-03,NA,0.787
2000-07-04,NA,0.401
2000-07-05,NA,0.34
2000-07-06,NA,0.297
2000-07-07,NA,0.259
2000-07-08,NA,0.226
2000-07-09,NA,0.198
2000-07-10,NA,0.404
2000-07-11,NA,0.506
2000-07-12,NA,0.308
2000-07-13,NA,0.279
2000-07-14,NA,0.254
2000-07-15,NA,0.23
2000-07-16,NA,0.209
2000-07-17,NA,0.19
2000-07-18,NA,0.173
2000-07-19,NA,0.157
2000-07-20,NA,0.142
2000-07-21,NA,0.129
2000-07-22,NA,0.117
2000-07-23,NA,0.107
2000-07-24,NA,0.097
2000-07-25,NA,0.088
2000-07-26,NA,0.08
2000-07-27,NA,0.073
2000-07-28,NA,0.067
2000-07-29,NA,0.065
2000-07-30,NA,0.064
2000-07-31,NA,0.064
2000-08-01,NA,0.063
2000-08-02,NA,0.062
2000-08-03,NA,0.062
2000-08-04,NA,0.061
2000-08-05,NA,0.124
2000-08-06,NA,0.196
2000-08-07,NA,0.144
2000-08-08,NA,0.137
2000-08-09,NA,0.135
2000-08-10,NA,0.133
2000-08-11,NA,0.131
2000-08-12,NA,0.129
2000-08-13,NA,0.127
2000-08-14,NA,0.125
2000-08-15,NA,0.123
2000-08-16,NA,0.121
2000-08-17,NA,0.17
2000-08-18,NA,0.162
2000-08-19,NA,0.155
2000-08-20,NA,0.15
2000-08-21,NA,0.144
2000-08-22,NA,0.139
2000-08-23,NA,0.134
2000-08-24,NA,0.129
2000-08-25,NA,0.124
2000-08-26,NA,0.139
2000-08-27,NA,0.127
2000-08-28,NA,0.096
2000-08-29,NA,0.074
2000-08-30,NA,0.074
2000-08-31,NA,0.079
2000-09-01,NA,0.085
2000-09-02,NA,0.091
2000-09-03,NA,0.097
2000-09-04,NA,0.104
2000-09-05,NA,0.111
2000-09-06,NA,0.118
2000-09-07,NA,0.127
2000-09-08,NA,0.135
2000-09-09,NA,0.145
2000-09-10,NA,0.155
2000-09-11,NA,0.216
2000-09-12,NA,0.353
2000-09-13,NA,0.22
2000-09-14,NA,0.144
2000-09-15,NA,0.128
2000-09-16,NA,0.12
2000-09-17,NA,0.114
2000-09-18,NA,0.107
2000-09-19,NA,0.101
2000-09-20,NA,0.096
2000-09-21,NA,0.09
2000-09-22,NA,0.107
2000-09-23,NA,0.153
2000-09-24,NA,0.143
2000-09-25,NA,0.13
2000-09-26,NA,0.117
2000-09-27,NA,0.106
2000-09-28,NA,0.096
2000-09-29,NA,0.087
2000-09-30,NA,0.079
2000-10-01,NA,0.075
2000-10-02,NA,0.075
2000-10-03,NA,0.075
2000-10-04,NA,0.075
2000-10-05,NA,0.074
2000-10-06,NA,0.074
2000-10-07,NA,0.074
2000-10-08,NA,0.074
2000-10-09,NA,0.074
2000-10-10,NA,0.073
2000-10-11,NA,0.073
2000-10-12,NA,0.073
2000-10-13,NA,0.073
2000-10-14,NA,0.073
2000-10-15,NA,0.073
2000-10-16,NA,0.072
2000-10-17,NA,0.072
2000-10-18,NA,0.072
2000-10-19,NA,0.073
2000-10-20,NA,0.074
2000-10-21,NA,0.075
2000-10-22,NA,0.076
2000-10-23,NA,0.077
2000-10-24,NA,0.078
2000-10-25,NA,0.079
2000-10-26,NA,0.08
2000-10-27,NA,0.081
2000-10-28,NA,0.082
2000-10-29,NA,0.083
2000-10-30,NA,0.084
2000-10-31,NA,0.085
2000-11-01,NA,0.086
2000-11-02,NA,0.085
2000-11-03,NA,0.083
2000-11-04,NA,0.082
2000-11-05,NA,0.081
2000-11-06,NA,0.094
2000-11-07,NA,0.188
2000-11-08,NA,0.122
2000-11-09,NA,0.102
2000-11-10,NA,0.088
2000-11-11,NA,0.075
2000-11-12,NA,0.065
2000-11-13,NA,0.056
2000-11-14,NA,0.048
2000-11-15,NA,0.123
2000-11-16,NA,0.15
2000-11-17,NA,0.151
2000-11-18,NA,0.151
2000-11-19,NA,0.151
2000-11-20,NA,0.152
2000-11-21,NA,0.152
2000-11-22,NA,0.153
2000-11-23,NA,0.153
2000-11-24,NA,0.153
2000-11-25,NA,0.154
2000-11-26,NA,0.154
2000-11-27,NA,0.154
2000-11-28,NA,0.155
2000-11-29,NA,0.155
2000-11-30,NA,0.156
2000-12-01,NA,0.156
2000-12-02,NA,0.156
2000-12-03,NA,0.157
2000-12-04,NA,0.157
2000-12-05,NA,0.158
2000-12-06,NA,0.158
2000-12-07,NA,0.159
2000-12-08,NA,0.159
2000-12-09,NA,0.159
2000-12-10,NA,0.16
2000-12-11,NA,0.16
2000-12-12,NA,0.161
2000-12-13,NA,0.161
2000-12-14,NA,0.161
2000-12-15,NA,0.162
2000-12-16,NA,0.162
2000-12-17,NA,0.163
2000-12-18,NA,0.163
2000-12-19,NA,0.163
2000-12-20,NA,0.164
2000-12-21,NA,0.164
2000-12-22,NA,0.165
2000-12-23,NA,0.165
2000-12-24,NA,0.166
2000-12-25,NA,0.166
2000-12-26,NA,0.166
2000-12-27,NA,0.167
2000-12-28,NA,0.167
2000-12-29,NA,0.168
2000-12-30,NA,0.168
2000-12-31,NA,0.169
2001-01-01,NA,0.169
2001-01-02,NA,0.169
2001-01-03,NA,0.17
2001-01-04,NA,0.167
2001-01-05,NA,0.164
2001-01-06,NA,0.161
2001-01-07,NA,0.157
2001-01-08,NA,0.154
2001-01-09,NA,0.151
2001-01-10,NA,0.148
2001-01-11,NA,0.145
2001-01-12,NA,0.142
2001-01-13,NA,0.14
2001-01-14,NA,0.137
2001-01-15,NA,0.134
2001-01-16,NA,0.131
2001-01-17,NA,0.129
2001-01-18,NA,0.126
2001-01-19,NA,0.124
2001-01-20,NA,0.121
2001-01-21,NA,0.119
2001-01-22,NA,0.116
2001-01-23,NA,0.114
2001-01-24,NA,0.112
2001-01-25,NA,0.11
2001-01-26,NA,0.107
2001-01-27,NA,0.105
2001-01-28,NA,0.103
2001-01-29,NA,0.101
2001-01-30,NA,0.099
2001-01-31,NA,0.097
2001-02-01,NA,0.097
2001-02-02,NA,0.097
2001-02-03,NA,0.096
2001-02-04,NA,0.096
2001-02-05,NA,0.096
2001-02-06,NA,0.096
2001-02-07,NA,0.095
2001-02-08,NA,0.099
2001-02-09,NA,0.301
2001-02-10,NA,0.345
2001-02-11,NA,0.185
2001-02-12,NA,0.128
2001-02-13,NA,0.128
2001-02-14,NA,0.128
2001-02-15,NA,0.128
2001-02-16,NA,0.128
2001-02-17,NA,0.128
2001-02-18,NA,0.128
2001-02-19,NA,0.129
2001-02-20,NA,0.129
2001-02-21,NA,0.129
2001-02-22,NA,0.129
2001-02-23,NA,0.129
2001-02-24,NA,0.129
2001-02-25,NA,0.129
2001-02-26,NA,0.129
2001-02-27,NA,0.129
2001-02-28,NA,0.129
2001-03-01,NA,0.129
2001-03-02,NA,0.129
2001-03-03,NA,0.129
2001-03-04,NA,0.129
2001-03-05,NA,0.13
2001-03-06,NA,0.13
2001-03-07,NA,0.13
2001-03-08,NA,0.13
2001-03-09,NA,0.13
2001-03-10,NA,0.13
2001-03-11,NA,0.131
2001-03-12,NA,0.144
2001-03-13,NA,0.16
2001-03-14,NA,0.176
2001-03-15,NA,0.173
2001-03-16,NA,0.165
2001-03-17,NA,0.158
2001-03-18,NA,0.164
2001-03-19,NA,0.196
2001-03-20,NA,0.207
2001-03-21,NA,0.221
2001-03-22,NA,0.221
2001-03-23,NA,0.173
2001-03-24,NA,0.128
2001-03-25,NA,0.111
2001-03-26,NA,0.109
2001-03-27,NA,0.108
2001-03-28,NA,0.106
2001-03-29,NA,0.104
2001-03-30,NA,0.103
2001-03-31,NA,0.101
2001-04-01,NA,0.099
2001-04-02,NA,0.098
2001-04-03,NA,0.096
2001-04-04,NA,0.095
2001-04-05,NA,0.094
2001-04-06,NA,0.096
2001-04-07,NA,0.099
2001-04-08,NA,0.094
2001-04-09,NA,0.296
2001-04-10,NA,0.24
2001-04-11,NA,0.254
2001-04-12,NA,0.311
2001-04-13,NA,0.217
2001-04-14,NA,0.197
2001-04-15,NA,0.18
2001-04-16,NA,0.165
2001-04-17,NA,0.152
2001-04-18,NA,0.139
2001-04-19,NA,0.127
2001-04-20,NA,0.141
2001-04-21,NA,0.184
2001-04-22,NA,0.141
2001-04-23,NA,0.125
2001-04-24,NA,0.121
2001-04-25,NA,0.116
2001-04-26,NA,0.112
2001-04-27,NA,0.108
2001-04-28,NA,0.104
2001-04-29,NA,0.1
2001-04-30,NA,0.096
2001-05-01,NA,0.093
2001-05-02,NA,0.093
2001-05-03,NA,0.092
2001-05-04,NA,0.092
2001-05-05,NA,0.092
2001-05-06,NA,0.091
2001-05-07,NA,0.091
2001-05-08,NA,0.091
2001-05-09,NA,0.09
2001-05-10,NA,0.098
2001-05-11,NA,0.219
2001-05-12,NA,0.155
2001-05-13,NA,0.127
2001-05-14,NA,0.122
2001-05-15,NA,0.116
2001-05-16,NA,0.111
2001-05-17,NA,0.106
2001-05-18,NA,0.101
2001-05-19,NA,0.097
2001-05-20,NA,0.092
2001-05-21,NA,0.257
2001-05-22,NA,0.204
2001-05-23,NA,0.146
2001-05-24,NA,0.135
2001-05-25,NA,0.134
2001-05-26,NA,0.132
2001-05-27,NA,0.131
2001-05-28,NA,0.13
2001-05-29,NA,0.129
2001-05-30,NA,0.127
2001-05-31,NA,0.126
2001-06-01,NA,0.125
2001-06-02,NA,0.124
2001-06-03,NA,0.122
2001-06-04,NA,0.121
2001-06-05,NA,0.209
2001-06-06,NA,0.151
2001-06-07,NA,0.134
2001-06-08,NA,0.128
2001-06-09,NA,0.123
2001-06-10,NA,0.117
2001-06-11,NA,0.119
2001-06-12,NA,0.549
2001-06-13,NA,0.347
2001-06-14,NA,0.675
2001-06-15,NA,0.814
2001-06-16,NA,0.416
2001-06-17,NA,0.256
2001-06-18,NA,0.48
2001-06-19,NA,0.29
2001-06-20,NA,0.253
2001-06-21,NA,0.23
2001-06-22,NA,0.209
2001-06-23,NA,0.19
2001-06-24,NA,0.173
2001-06-25,NA,0.157
2001-06-26,NA,0.142
2001-06-27,NA,0.129
2001-06-28,NA,0.118
2001-06-29,NA,0.109
2001-06-30,NA,0.108
2001-07-01,NA,0.109
2001-07-02,NA,0.109
2001-07-03,NA,0.109
2001-07-04,NA,0.11
2001-07-05,NA,0.11
2001-07-06,NA,0.11
2001-07-07,NA,0.111
2001-07-08,NA,0.111
2001-07-09,NA,0.111
2001-07-10,NA,0.112
2001-07-11,NA,0.112
2001-07-12,NA,0.113
2001-07-13,NA,0.113
2001-07-14,NA,0.113
2001-07-15,NA,0.114
2001-07-16,NA,0.125
2001-07-17,NA,0.33
2001-07-18,NA,0.318
2001-07-19,NA,0.283
2001-07-20,NA,0.259
2001-07-21,NA,0.237
2001-07-22,NA,0.217
2001-07-23,NA,0.205
2001-07-24,NA,0.202
2001-07-25,NA,0.2
2001-07-26,NA,0.198
2001-07-27,NA,0.195
2001-07-28,NA,0.193
2001-07-29,NA,0.19
2001-07-30,NA,0.188
2001-07-31,NA,0.186
2001-08-01,NA,0.226
2001-08-02,NA,0.728
2001-08-03,NA,0.548
2001-08-04,NA,0.413
2001-08-05,NA,0.351
2001-08-06,NA,0.301
2001-08-07,NA,0.269
2001-08-08,NA,0.24
2001-08-09,NA,0.215
2001-08-10,NA,0.192
2001-08-11,NA,0.172
2001-08-12,NA,0.153
2001-08-13,NA,0.138
2001-08-14,NA,0.124
2001-08-15,NA,0.111
2001-08-16,NA,0.1
2001-08-17,NA,0.091
2001-08-18,NA,0.089
2001-08-19,NA,0.089
2001-08-20,NA,0.089
2001-08-21,NA,0.09
2001-08-22,NA,0.09
2001-08-23,NA,0.09
2001-08-24,NA,0.09
2001-08-25,NA,0.289
2001-08-26,NA,0.394
2001-08-27,NA,0.244
2001-08-28,NA,0.207
2001-08-29,NA,0.189
2001-08-30,NA,0.172
2001-08-31,NA,0.157
2001-09-01,NA,0.144
2001-09-02,NA,0.131
2001-09-03,NA,0.12
2001-09-04,NA,0.109
2001-09-05,NA,0.1
2001-09-06,NA,0.091
2001-09-07,NA,0.112
2001-09-08,NA,0.353
2001-09-09,NA,0.293
2001-09-10,NA,0.251
2001-09-11,NA,0.206
2001-09-12,NA,0.182
2001-09-13,NA,0.161
2001-09-14,NA,0.142
2001-09-15,NA,0.125
2001-09-16,NA,0.11
2001-09-17,NA,0.125
2001-09-18,NA,0.133
2001-09-19,NA,0.153
2001-09-20,NA,0.175
2001-09-21,NA,0.11
2001-09-22,NA,0.101
2001-09-23,NA,0.478
2001-09-24,NA,0.379
2001-09-25,NA,0.192
2001-09-26,NA,0.159
2001-09-27,NA,0.132
2001-09-28,NA,0.11
2001-09-29,NA,0.092
2001-09-30,NA,0.077
2001-10-01,NA,0.066
2001-10-02,NA,0.066
2001-10-03,NA,0.066
2001-10-04,NA,0.065
2001-10-05,NA,0.065
2001-10-06,NA,0.065
2001-10-07,NA,0.065
2001-10-08,NA,0.065
2001-10-09,NA,0.064
2001-10-10,NA,0.064
2001-10-11,NA,0.064
2001-10-12,NA,0.064
2001-10-13,NA,0.076
2001-10-14,NA,0.089
2001-10-15,NA,0.078
2001-10-16,NA,0.075
2001-10-17,NA,0.073
2001-10-18,NA,0.07
2001-10-19,NA,0.067
2001-10-20,NA,0.065
2001-10-21,NA,0.063
2001-10-22,NA,0.101
2001-10-23,NA,0.341
2001-10-24,NA,0.172
2001-10-25,NA,0.127
2001-10-26,NA,0.101
2001-10-27,NA,0.097
2001-10-28,NA,0.094
2001-10-29,NA,0.091
2001-10-30,NA,0.089
2001-10-31,NA,0.086
2001-11-01,NA,0.084
2001-11-02,NA,0.082
2001-11-03,NA,0.079
2001-11-04,NA,0.077
2001-11-05,NA,0.075
2001-11-06,NA,0.073
2001-11-07,NA,0.071
2001-11-08,NA,0.069
2001-11-09,NA,0.067
2001-11-10,NA,0.065
2001-11-11,NA,0.063
2001-11-12,NA,0.061
2001-11-13,NA,0.06
2001-11-14,NA,0.058
2001-11-15,NA,0.056
2001-11-16,NA,0.055
2001-11-17,NA,0.053
2001-11-18,NA,0.052
2001-11-19,NA,0.079
2001-11-20,NA,0.064
2001-11-21,NA,0.069
2001-11-22,NA,0.066
2001-11-23,NA,0.063
2001-11-24,NA,0.096
2001-11-25,NA,0.113
2001-11-26,NA,0.102
2001-11-27,NA,0.092
2001-11-28,NA,0.082
2001-11-29,NA,0.074
2001-11-30,NA,0.086
2001-12-01,NA,0.084
2001-12-02,NA,0.08
2001-12-03,NA,0.076
2001-12-04,NA,0.072
2001-12-05,NA,0.082
2001-12-06,NA,0.129
2001-12-07,NA,0.11
2001-12-08,NA,0.108
2001-12-09,NA,0.106
2001-12-10,NA,0.104
2001-12-11,NA,0.102
2001-12-12,NA,0.105
2001-12-13,NA,0.15
2001-12-14,NA,0.126
2001-12-15,NA,0.108
2001-12-16,NA,0.099
2001-12-17,NA,0.096
2001-12-18,NA,0.093
2001-12-19,NA,0.09
2001-12-20,NA,0.088
2001-12-21,NA,0.085
2001-12-22,NA,0.083
2001-12-23,NA,0.081
2001-12-24,NA,0.078
2001-12-25,NA,0.076
2001-12-26,NA,0.074
2001-12-27,NA,0.072
2001-12-28,NA,0.07
2001-12-29,NA,0.068
2001-12-30,NA,0.066
2001-12-31,NA,0.064
2002-01-01,NA,0.062
2002-01-02,NA,0.06
2002-01-03,NA,0.059
2002-01-04,NA,0.057
2002-01-05,NA,0.055
2002-01-06,NA,0.054
2002-01-07,NA,0.052
2002-01-08,NA,0.051
2002-01-09,NA,0.049
2002-01-10,NA,0.048
2002-01-11,NA,0.049
2002-01-12,NA,0.049
2002-01-13,NA,0.05
2002-01-14,NA,0.05
2002-01-15,NA,0.051
2002-01-16,NA,0.051
2002-01-17,NA,0.052
2002-01-18,NA,0.052
2002-01-19,NA,0.053
2002-01-20,NA,0.053
2002-01-21,NA,0.054
2002-01-22,NA,0.055
2002-01-23,NA,0.055
2002-01-24,NA,0.056
2002-01-25,NA,0.056
2002-01-26,NA,0.057
2002-01-27,NA,0.058
2002-01-28,NA,0.058
2002-01-29,NA,0.059
2002-01-30,NA,0.059
2002-01-31,NA,0.06
2002-02-01,NA,0.061
2002-02-02,NA,0.061
2002-02-03,NA,0.062
2002-02-04,NA,0.063
2002-02-05,NA,0.063
2002-02-06,NA,0.064
2002-02-07,NA,0.065
2002-02-08,NA,0.065
2002-02-09,NA,0.066
2002-02-10,NA,0.067
2002-02-11,NA,0.067
2002-02-12,NA,0.068
2002-02-13,NA,0.069
2002-02-14,NA,0.07
2002-02-15,NA,0.07
2002-02-16,NA,0.071
2002-02-17,NA,0.072
2002-02-18,NA,0.073
2002-02-19,NA,0.445
2002-02-20,NA,0.461
2002-02-21,NA,0.393
2002-02-22,NA,0.19
2002-02-23,NA,0.127
2002-02-24,NA,0.114
2002-02-25,NA,0.108
2002-02-26,NA,0.103
2002-02-27,NA,0.098
2002-02-28,NA,0.093
2002-03-01,NA,0.088
2002-03-02,NA,0.084
2002-03-03,NA,0.08
2002-03-04,NA,0.076
2002-03-05,NA,0.072
2002-03-06,NA,0.068
2002-03-07,NA,0.065
2002-03-08,NA,0.075
2002-03-09,NA,0.223
2002-03-10,NA,0.161
2002-03-11,NA,0.075
2002-03-12,NA,0.062
2002-03-13,NA,0.062
2002-03-14,NA,0.061
2002-03-15,NA,0.061
2002-03-16,NA,0.06
2002-03-17,NA,0.059
2002-03-18,NA,0.059
2002-03-19,NA,0.058
2002-03-20,NA,0.058
2002-03-21,NA,0.057
2002-03-22,NA,0.057
2002-03-23,NA,0.056
2002-03-24,NA,0.055
2002-03-25,NA,0.055
2002-03-26,NA,0.054
2002-03-27,NA,0.054
2002-03-28,NA,0.053
2002-03-29,NA,0.053
2002-03-30,NA,0.052
2002-03-31,NA,0.052
2002-04-01,NA,0.051
2002-04-02,NA,0.051
2002-04-03,NA,0.05
2002-04-04,NA,0.05
2002-04-05,NA,0.049
2002-04-06,NA,0.049
2002-04-07,NA,0.052
2002-04-08,NA,0.155
2002-04-09,NA,0.21
2002-04-10,NA,0.15
2002-04-11,NA,0.119
2002-04-12,NA,0.112
2002-04-13,NA,0.105
2002-04-14,NA,0.1
2002-04-15,NA,0.094
2002-04-16,NA,0.089
2002-04-17,NA,0.085
2002-04-18,NA,0.082
2002-04-19,NA,0.107
2002-04-20,NA,0.09
2002-04-21,NA,0.087
2002-04-22,NA,0.085
2002-04-23,NA,0.082
2002-04-24,NA,0.106
2002-04-25,NA,0.101
2002-04-26,NA,0.079
2002-04-27,NA,0.074
2002-04-28,NA,0.081
2002-04-29,NA,0.075
2002-04-30,NA,0.068
2002-05-01,NA,0.063
2002-05-02,NA,0.094
2002-05-03,NA,0.091
2002-05-04,NA,0.084
2002-05-05,NA,0.078
2002-05-06,NA,0.072
2002-05-07,NA,0.067
2002-05-08,NA,0.062
2002-05-09,NA,0.264
2002-05-10,NA,0.113
2002-05-11,NA,0.101
2002-05-12,NA,0.521
2002-05-13,NA,0.209
2002-05-14,NA,0.135
2002-05-15,NA,0.118
2002-05-16,NA,0.112
2002-05-17,NA,0.106
2002-05-18,NA,0.101
2002-05-19,NA,0.096
2002-05-20,NA,0.091
2002-05-21,NA,0.086
2002-05-22,NA,0.082
2002-05-23,NA,0.078
2002-05-24,NA,0.078
2002-05-25,NA,0.122
2002-05-26,NA,0.116
2002-05-27,NA,0.099
2002-05-28,NA,0.086
2002-05-29,NA,0.122
2002-05-30,NA,0.099
2002-05-31,NA,0.096
2002-06-01,NA,0.093
2002-06-02,NA,0.1
2002-06-03,NA,0.41
2002-06-04,NA,0.414
2002-06-05,NA,0.313
2002-06-06,NA,0.226
2002-06-07,NA,0.163
2002-06-08,NA,0.134
2002-06-09,NA,0.124
2002-06-10,NA,0.114
2002-06-11,NA,0.155
2002-06-12,NA,0.127
2002-06-13,NA,0.105
2002-06-14,NA,0.104
2002-06-15,NA,0.103
2002-06-16,NA,0.102
2002-06-17,NA,0.101
2002-06-18,NA,0.148
2002-06-19,NA,0.11
2002-06-20,NA,0.097
2002-06-21,NA,0.095
